Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
36576608-flowers-for-algernon,Flowers for Algernon (Paperback),Daniel Keyes,4.16,537511,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510416245l/36576608._SY75_.jpg,classics
15997.Paradise_Lost,Paradise Lost (Paperback),John Milton,3.81,151901,1667,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526070678l/15997._SY75_.jpg,classics
12938.King_Lear,King Lear (Mass Market Paperback),William Shakespeare,3.9,196799,1605,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331563731l/12938._SY75_.jpg,classics
8909.The_War_of_the_World,The War of the Worlds (Paperback),H.G. Wells,3.83,269883,1897,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391644l/8909._SY75_.jpg,classics
15645.Infern,Inferno (Paperback),Dante Alighieri,4.0,157176,1320,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520255019l/15645._SY75_.jpg,classics
33574273-a-wrinkle-in-time,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.99,1112691,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507963312l/33574273._SX50_.jpg,classics
76620.Watership_Down,"Watership Down (Watership Down, #1)",Richard  Adams,4.06,456157,1972,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405136931l/76620._SY75_.jpg,classics
12985.The_Tempest,The Tempest (Mass Market Paperback),William Shakespeare,3.8,188138,1611,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546081115l/12985._SY75_.jpg,classics
5890.The_Woman_in_White,The Woman in White (Paperback),Wilkie Collins,3.99,144854,1859,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295661017l/5890._SY75_.jpg,classics
3087.A_Room_with_a_Vie,A Room with a View (Paperback),E.M. Forster,3.91,161469,1908,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388781285l/3087._SY75_.jpg,classics
59716.To_the_Lighthouse,To the Lighthouse (Paperback),Virginia Woolf,3.78,150021,1927,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346239665l/59716._SY75_.jpg,classics
1617.Night,"Night  (The Night Trilogy, #1)",Elie Wiesel,4.34,1063008,1956,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575073611l/1617._SY75_.jpg,classics
31463.Far_From_the_Madding_Crowd,Far From the Madding Crowd (Paperback),Thomas Hardy,3.94,139205,1874,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631259654l/31463._SY75_.jpg,classics
58345.The_Awakening,The Awakening (Paperback),Kate Chopin,3.66,181165,1899,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170507247l/58345._SY75_.jpg,classics
853510.Murder_on_the_Orient_Expre,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.18,460253,1934,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486131451l/853510._SY75_.jpg,classics
70401.On_the_Road,On the Road (Paperback),Jack Kerouac,3.62,375333,1957,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413588576l/70401._SX50_.jpg,classics
46170.For_Whom_the_Bell_Toll,For Whom the Bell Tolls (Paperback),Ernest Hemingway,3.97,263942,1940,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492591524l/46170._SY75_.jpg,classics
28862.The_Prince,The Prince (Paperback),Niccolò Machiavelli,3.82,288821,1532,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390055828l/28862._SY75_.jpg,classics
337113.The_Tenant_of_Wildfell_Hall,The Tenant of Wildfell Hall (Paperback),Anne Brontë,3.98,97207,1848,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479652419l/337113._SY75_.jpg,classics
1625.Twelfth_Night,Twelfth Night (Paperback),William Shakespeare,3.97,165546,1601,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561384026l/1625._SY75_.jpg,classics
